primary_identifier,device_type,device_category,gender,district_name,age_group,network_stay,average_monthly_bill_amount,dusage_sum,dusage_min,dusage_max,dusage_avg,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_min,vusage_onnet_days,vusage_onnet_avg,vusage_onnet_stddev,vusage_offnet_sum,vusage_offnet_max,vusage_offnet_min,vusage_offnet_days,vusage_offnet_avg,vusage_offnet_stddev,number_of_fixed_bb_accounts,number_of_iptv_accounts,add_on_tot_rental,add_on_count,next_month_plan
3985129,4G,Smartphone,FEMALE,Colombo,40-50,115,6738.64,17980.0,10.002605438232422,2077.2864112854004,599.335247071584,30.0,574.303045175571,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,950.0,2.0,PKG7
4067356,4G,Smartphone,MALE,Jaffna,30-40,20,725.18,10323.0,4.065019607543945,896.0321226119995,344.10604667663574,30.0,197.49973217585023,0.0,0.0,0.0,0.0,,0.0,7.0,4.866666666666666,0.0,6.0,1.3027777777777778,0.90642114801754,0.0,0.0,250.0,1.0,PKG1
2231841,2G,Feature phone,FEMALE,Galle,60-70,182,3976.71,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,157.0,24.2,0.0,26.0,6.038461538461538,5.6681704394158965,0.0,0.0,90.0,2.0,PKG4
7110501,4G,Smartphone,MALE,Gampaha,50-60,193,1073.81,3242.0,1.4312992095947266,486.3976287841797,108.0743636449178,30.0,148.74993197403205,0.0,0.0,0.0,0.0,,0.0,11.0,2.9833333333333334,0.0,11.0,1.0166666666666666,0.7028197631061011,0.0,1.0,40.0,1.0,PKG2
5969418,4G,Smartphone,FEMALE,Colombo,30-40,116,3961.99,1732.0,0.0914268493652343,408.9795932769776,57.752067216237386,30.0,92.82636025966065,0.0,0.0,0.0,0.0,,0.0,124.0,34.11666666666667,0.0,17.0,7.305882352941176,8.366096056010283,0.0,1.0,0.0,2.0,PKG4
2842746,4G,Smartphone,MALE,Kurunegala,40-50,31,1558.31,31111.0,0.0358705520629882,4295.6433210372925,1037.0651972134908,30.0,908.3551123164356,0.0,0.0,0.0,0.0,,0.0,11.0,4.166666666666667,0.0,9.0,1.2574074074074073,0.9273255258574352,0.0,0.0,100.0,1.0,PKG4
4922892,4G,Smartphone,MALE,Kurunegala,50-60,170,2605.65,2690.0,0.8033924102783203,763.8887357711792,89.68328930536906,30.0,142.2255162965845,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,100.0,1.0,PKG5
8898999,2G,Basic,FEMALE,Matale,50-60,15,1818.48,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,89.0,14.9,0.0,21.0,4.257142857142857,3.312380699796317,0.0,0.0,,,PKG3
7997675,4G,Smartphone,MALE,Colombo,50-60,32,670.7,324.0,0.1032047271728515,89.89042377471924,10.827320766448974,30.0,20.466387936540272,1.0,1.9,0.0,1.0,1.9,0.3468909530866052,43.0,15.966666666666669,0.0,11.0,3.978787878787879,3.541907654636397,0.0,0.0,,,PKG1
1370440,4G,Smartphone,MALE,Colombo,30-40,143,3124.54,24244.0,76.22523593902588,2469.433247566223,808.1550075531006,30.0,499.3243322007468,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG7
8674033,4G,Smartphone,FEMALE,Colombo,30-40,77,1815.45,1271.0,0.0,247.15899658203125,50.85417995452881,25.0,63.41054058602787,454.0,67.35,0.0,16.0,28.39270833333333,19.462309917981223,169.0,16.416666666666668,0.0,26.0,6.518589743589744,4.946519507317317,0.0,0.0,,,PKG1
6636708,2G,Feature phone,FEMALE,Colombo,30-40,4,2151.37,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG6
3534628,4G,Smartphone,MALE,Kegalle,20-30,92,1977.01,1.0,0.0867719650268554,0.6370792388916016,0.233905029296875,5.0,0.2283049062123998,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG6
5069071,4G,Smartphone,MALE,Gampaha,20-30,33,2079.92,7034.0,0.0,5387.161170959473,293.1245793104172,24.0,1086.251923570892,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,800.0,3.0,PKG1
5574802,4G,Smartphone,FEMALE,Colombo,>70,10,2502.21,12859.0,227.1236171722412,703.4386796951294,428.6586922009786,30.0,133.68328358298209,0.0,0.0,0.0,0.0,,0.0,55.0,19.33333333333333,0.0,10.0,5.551666666666667,4.109549861463778,0.0,0.0,250.0,1.0,PKG3
6377122,4G,Smartphone,FEMALE,Colombo,20-30,157,5070.4,66005.0,1057.2495346069336,6114.470029830933,2200.178894519806,30.0,1002.1083928787516,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG7
2411289,4G,Smartphone,MALE,Kurunegala,50-60,4,2186.38,9543.0,60.4976978302002,838.4161529541016,318.1132527033488,30.0,223.45179792129468,0.0,0.0,0.0,0.0,,0.0,444.0,34.7,4.133333333333334,30.0,14.828333333333331,8.306644792041455,0.0,0.0,,,PKG1
9243874,4G,Smartphone,MALE,Colombo,40-50,172,1450.86,5587.0,0.0,546.227219581604,242.9400479275248,23.0,150.28656412020584,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG5
1404921,4G,Smartphone,,Gampaha,,59,2011.42,11941.0,43.46937942504883,1502.4254179000854,398.0442145029704,30.0,351.5689319566756,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,500.0,2.0,PKG2
8267167,2G,Feature phone,MALE,Gampaha,30-40,15,1853.38,0.0,0.0,0.0,,0.0,0.0,84.0,40.45,0.0,3.0,28.13888888888889,9.135611012384672,88.0,17.4,0.0,15.0,5.901111111111111,4.849310657914216,0.0,1.0,,,PKG2
8146879,4G,Smartphone,MALE,Colombo,40-50,84,3513.97,11167.0,166.8958330154419,623.0817584991455,372.24966325759885,30.0,122.01706875458818,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,20.0,1.0,PKG5
3996389,4G,Smartphone,MALE,Colombo,30-40,74,1659.11,13031.0,4.432900428771973,1171.612720489502,434.391224861145,30.0,320.1224946677086,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG5
3521207,4G,Smartphone,FEMALE,Colombo,40-50,26,1808.93,16293.0,38.23661231994629,958.7107458114624,543.1103344917298,30.0,245.5260529760076,0.0,0.0,0.0,0.0,,0.0,8.0,5.833333333333333,0.0,2.0,4.458333333333333,1.187354212332101,0.0,0.0,360.0,2.0,PKG1
7960834,4G,Smartphone,MALE,Colombo,40-50,17,936.29,8414.0,0.0,666.1193809509277,336.56815509796144,25.0,189.162415830984,0.0,0.0,0.0,0.0,,0.0,37.0,15.883333333333333,0.0,6.0,6.308333333333334,3.703017693491914,0.0,0.0,250.0,1.0,PKG1
3774440,4G,Smartphone,MALE,Colombo,30-40,154,3706.28,51787.0,698.377513885498,4212.967102050781,1726.265142440796,30.0,858.0882882525013,7.0,7.366666666666666,0.0,1.0,7.366666666666666,1.344963168984908,565.0,76.86666666666666,0.0,26.0,21.736538461538466,20.925192039199896,0.0,0.0,1450.0,1.0,PKG3
1459564,4G,Smartphone,MALE,Galle,40-50,169,1326.97,0.0,0.0,0.0054931640625,0.0007931845528738,14.0,0.0010092991281416,45.0,28.883333333333333,0.0,3.0,15.233333333333333,5.607469020178403,8.0,4.35,0.0,8.0,1.10625,0.8210024477168677,0.0,1.0,,,PKG2
8148566,4G,Smartphone,MALE,Matara,30-40,161,4088.74,20831.0,134.82304191589355,3443.601957321167,946.874314438213,22.0,818.3285152143593,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1890.0,8.0,PKG7
2298051,4G,Smartphone,MALE,Kandy,30-40,4,1070.61,4109.0,11.423559188842772,547.3251867294312,136.96821060180665,30.0,154.30347269677227,2.0,1.1833333333333331,0.0,3.0,0.7333333333333333,0.2465314944946746,321.0,35.46666666666667,0.0,29.0,11.07183908045977,8.487568194539612,0.0,0.0,,,PKG1
3165141,4G,Smartphone,MALE,Jaffna,40-50,3,702.47,32724.0,530.1652250289917,1798.5776586532593,1090.8164563496907,30.0,290.3665980579565,0.0,0.0,0.0,0.0,,0.0,2.0,1.65,0.0,3.0,0.7555555555555555,0.3108736094005269,0.0,1.0,,,PKG1
1586314,4G,Smartphone,MALE,Colombo,30-40,139,4830.29,319.0,0.0,319.924542427063,15.99955487251282,20.0,58.40954448890559,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG8
6980478,4G,Smartphone,MALE,Matara,50-60,121,1514.59,17345.0,104.6617031097412,1570.5465774536133,578.191873327891,30.0,329.38613436055,0.0,0.0,0.0,0.0,,0.0,31.0,11.666666666666666,0.0,7.0,4.519047619047619,2.887855842409546,1.0,0.0,310.0,2.0,PKG3
6554923,4G,Smartphone,MALE,Colombo,50-60,206,1147.34,8538.0,29.906726837158203,544.997124671936,284.62317978541057,30.0,139.83420790118743,0.0,0.0,0.0,0.0,,0.0,148.0,25.933333333333334,0.0,24.0,6.176388888888889,7.239957681410018,0.0,1.0,310.0,2.0,PKG1
9412755,4G,Smartphone,FEMALE,Colombo,30-40,159,1981.97,6510.0,0.1394615173339843,1175.1387453079224,217.006827990214,30.0,348.6389412848056,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG5
5870199,4G,Smartphone,MALE,Colombo,20-30,72,1460.78,1798.0,0.0048284530639648,405.13294315338135,59.94322557449341,30.0,99.52584650890824,0.0,0.0,0.0,0.0,,0.0,24.0,6.05,0.0,9.0,2.7111111111111112,1.6063535250714829,0.0,0.0,,,PKG4
6280799,4G,Smartphone,MALE,Kalutara,40-50,8,3103.87,29310.0,115.1048173904419,4755.769415855408,977.018574555715,30.0,964.6621444322644,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,PKG7
2579676,4G,Smartphone,MALE,Colombo,40-50,200,1843.28,0.0,0.0,0.0210390090942382,0.002467930316925,16.0,0.0038105249943522,0.0,0.0,0.0,0.0,,0.0,18.0,3.4166666666666665,0.0,14.0,1.3297619047619047,0.9845033301883644,0.0,0.0,0.0,1.0,PKG3
9061550,4G,Smartphone,FEMALE,Jaffna,30-40,132,931.3,258.0,0.0,101.7980318069458,14.37181674109565,18.0,22.15294839186921,0.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.1521451548625461,0.0,0.2,0.0,2.0,0.15,0.0402577899936448,0.0,0.0,,,PKG1
6463818,4G,Smartphone,MALE,Colombo,20-30,29,2553.61,4335.0,0.0,672.7317047119141,149.49642881853828,29.0,170.89432831107138,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG6
9393152,4G,Smartphone,MALE,Colombo,30-40,153,1457.02,8536.0,21.31437587738037,703.3804140090942,284.5485348065694,30.0,184.9280264339363,0.0,0.0,0.0,0.0,,0.0,110.0,16.35,0.0,21.0,5.277777777777778,4.560063884520344,0.0,0.0,110.0,1.0,PKG3
7913287,4G,Smartphone,FEMALE,Gampaha,30-40,43,3152.9,24837.0,181.60267448425293,2313.283840179444,827.9014320055644,30.0,496.8590619196168,0.0,0.0,0.0,0.0,,0.0,11.0,7.916666666666667,0.0,2.0,5.925,1.5916156638635908,0.0,0.0,560.0,3.0,PKG6
4023564,4G,Smartphone,MALE,Colombo,40-50,186,2778.07,13024.0,66.4273271560669,1234.187108039856,434.1605315526327,30.0,278.67355650804643,123.0,14.783333333333331,0.0,19.0,6.507017543859649,4.799417136812448,151.0,35.516666666666666,0.0,22.0,6.887878787878788,7.381780840558273,0.0,0.0,710.0,3.0,PKG1
6868624,4G,Smartphone,FEMALE,Colombo,30-40,188,2595.49,23549.0,171.06484508514404,1943.8643560409544,784.9769894599915,30.0,481.8081452387004,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,600.0,2.0,PKG5
2324319,2G,Feature phone,MALE,Gampaha,30-40,193,1778.58,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,246.0,37.083333333333336,0.0,28.0,8.80595238095238,8.54183835917529,0.0,0.0,,,PKG3
2551631,4G,Smartphone,MALE,Kalutara,60-70,207,2802.13,15117.0,29.29824733734131,1156.1022186279297,503.902898534139,30.0,264.3174313475208,0.0,0.0,0.0,0.0,,0.0,40.0,11.8,0.0,12.0,3.3625,2.9729564925362446,0.0,1.0,210.0,3.0,PKG3
3381985,4G,Smartphone,MALE,Puttalam,50-60,200,3907.04,54421.0,277.1057939529419,3447.09619808197,1814.0369614601136,30.0,792.2639836771883,0.0,0.0,0.0,0.0,,0.0,114.0,59.38333333333333,0.0,5.0,22.826666666666668,12.503332837935416,0.0,0.0,650.0,2.0,PKG5
3243624,4G,Smartphone,FEMALE,Colombo,>70,13,1545.57,3936.0,2.6347951889038086,616.3864145278931,131.22429701487223,30.0,164.97564044143755,0.0,0.0,0.0,0.0,,0.0,75.0,19.33333333333333,0.0,18.0,4.169444444444444,4.281570481195026,0.0,0.0,110.0,1.0,PKG1
5029069,4G,Smartphone,FEMALE,Colombo,20-30,78,1046.84,25356.0,70.09218788146973,2227.1980743408203,845.2172136942546,30.0,483.7385262338106,0.0,0.0,0.0,0.0,,0.0,12.0,4.783333333333333,0.0,6.0,2.0388888888888888,1.1181773392182708,0.0,0.0,450.0,2.0,PKG2
2680216,2G,Feature phone,MALE,Kegalle,40-50,99,1286.88,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,7.35,0.0,4.0,3.1958333333333333,1.51425970009635,0.0,1.0,0.0,1.0,PKG1
6849964,4G,Smartphone,MALE,Kurunegala,30-40,29,2671.17,8370.0,1.2903871536254885,1550.5993061065674,279.0136944452922,30.0,329.92242207583195,0.0,0.0,0.0,0.0,,0.0,23.0,23.716666666666665,0.0,1.0,23.716666666666665,4.330051107388063,0.0,0.0,500.0,2.0,PKG5
6949544,4G,Smartphone,MALE,Colombo,30-40,87,3758.45,51555.0,6.361331939697266,4666.528822898865,1718.531368160248,30.0,1238.3359978941269,53.0,34.016666666666666,0.0,3.0,17.866666666666667,6.831047276703019,32.0,7.033333333333333,0.0,18.0,1.8222222222222224,1.6959643331028775,0.0,1.0,670.0,3.0,PKG8
2827335,4G,Smartphone,MALE,Matale,20-30,16,1374.55,1692.0,0.0001287460327148,523.8737659454346,56.42586609522502,30.0,101.97363902250396,0.0,0.0,0.0,0.0,,0.0,40.0,27.58333333333333,0.0,5.0,8.183333333333334,5.204958370125373,0.0,0.0,,,PKG3
7605940,4G,Smartphone,FEMALE,Gampaha,30-40,56,3573.41,21196.0,166.02258205413818,1863.2424154281616,706.5344640731812,30.0,526.2446756792607,0.0,0.0,0.0,0.0,,0.0,307.0,56.25,1.7166666666666666,30.0,10.23611111111111,10.071516380836146,0.0,0.0,800.0,3.0,PKG3
4937146,4G,Smartphone,MALE,Colombo,40-50,4,1395.11,2034.0,0.0,270.9035539627075,70.15676574049324,29.0,73.74184884435346,0.0,0.0,0.0,0.0,,0.0,211.0,25.53333333333333,0.0,25.0,8.443333333333333,6.336931953024817,0.0,0.0,360.0,2.0,PKG1
5627972,4G,Smartphone,MALE,Colombo,30-40,10,748.51,1165.0,0.0,125.88898372650146,41.61986568995884,28.0,33.212084231206255,0.0,0.1,0.0,1.0,0.1,0.0182574185835055,29.0,11.283333333333331,0.0,6.0,4.905555555555556,2.668450313449964,0.0,0.0,220.0,1.0,PKG1
2238031,4G,Smartphone,MALE,Colombo,30-40,100,2259.97,11586.0,11.05484676361084,1108.3270244598389,386.2083311716716,30.0,332.25356181559147,0.0,0.0,0.0,0.0,,0.0,146.0,21.75,0.0,18.0,8.14537037037037,6.087879238870902,0.0,0.0,710.0,3.0,PKG3
4501185,4G,Smartphone,MALE,Gampaha,60-70,181,2398.11,4838.0,0.0,584.7073860168457,172.80806030545915,28.0,174.55888371578305,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG6
7693866,4G,Smartphone,FEMALE,Colombo,30-40,51,4136.69,21430.0,215.4978818893433,2053.611414909363,714.3424123128256,30.0,415.8102005979978,4.0,4.633333333333334,0.0,1.0,4.633333333333334,0.8459270610357565,74.0,11.1,0.0,26.0,2.880128205128205,2.763925672178654,0.0,0.0,750.0,2.0,PKG3
2770852,4G,Smartphone,MALE,Matara,40-50,155,1054.32,24341.0,317.2130689620972,1521.6611461639404,811.3737333297729,30.0,310.94889048989114,0.0,0.0,0.0,0.0,,0.0,7.0,2.0166666666666666,0.0,8.0,0.9291666666666668,0.4964188484056208,0.0,0.0,910.0,3.0,PKG1
1513158,4G,Smartphone,FEMALE,Colombo,20-30,4,1196.96,23302.0,343.49806022644043,1462.0323028564453,776.7389002482097,30.0,275.5436671026661,0.0,0.0,0.0,0.0,,0.0,125.0,29.183333333333334,0.0,12.0,10.473611111111111,7.852891313367693,0.0,0.0,110.0,1.0,PKG2
5317747,4G,Smartphone,MALE,Matara,50-60,203,4024.18,18799.0,233.1492795944214,1072.0282936096191,626.6591496785481,30.0,221.8763977543576,293.0,108.9,0.0,7.0,41.93333333333333,24.118199489505454,302.0,47.15,0.0,29.0,10.432183908045976,10.549624508337825,0.0,0.0,750.0,4.0,PKG5
2767460,2G,Basic,MALE,Trincomalee,40-50,28,1296.14,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5833333333333334,0.0,1.0,0.5833333333333334,0.1065016084037823,0.0,1.0,100.0,1.0,PKG3
6383989,4G,Smartphone,MALE,Puttalam,30-40,245,2665.02,32895.0,0.0,2203.891580581665,1174.8360680171422,28.0,617.4031376783121,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG7
4224882,4G,Smartphone,MALE,Colombo,50-60,16,1942.45,11849.0,43.79667377471924,823.624433517456,394.9861571311951,30.0,204.1470663852461,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,350.0,1.0,PKG5
5245060,4G,Smartphone,MALE,Puttalam,50-60,135,2159.74,20748.0,337.5064992904663,1251.5566959381104,691.610194905599,30.0,237.2913583574105,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,350.0,1.0,PKG5
5950756,4G,Smartphone,FEMALE,Kalutara,20-30,29,3486.97,672.0,0.0,119.60388851165771,39.58402055852554,17.0,32.28578377753032,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,700.0,3.0,PKG5
3312437,4G,Smartphone,FEMALE,Gampaha,30-40,87,3635.83,24072.0,34.727097511291504,1878.933982849121,802.4198614756266,30.0,504.0127466156072,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1200.0,2.0,PKG6
1628653,4G,Smartphone,FEMALE,Badulla,>70,13,3752.98,11481.0,0.1338996887207031,1341.1651191711426,425.2334481698495,27.0,391.800782776666,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1950.0,1.0,PKG5
2490567,4G,Smartphone,MALE,Kurunegala,40-50,8,1288.62,9147.0,0.8189754486083984,1103.068600654602,304.9283054351807,30.0,241.36200466006005,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,400.0,1.0,PKG2
2606588,4G,Smartphone,MALE,Gampaha,30-40,92,2167.0,43515.0,558.4687929153442,3749.775294303894,1450.5148525238037,30.0,633.2829993711298,0.0,0.0,0.0,0.0,,0.0,50.0,16.516666666666666,0.0,11.0,4.6,3.586432501008654,0.0,0.0,770.0,5.0,PKG4
7731821,4G,Smartphone,MALE,Kandy,20-30,49,1034.27,16171.0,0.0348777770996093,2490.8721199035645,539.0338921229045,30.0,500.659731080321,0.0,0.0,0.0,0.0,,0.0,9.0,4.783333333333333,0.0,3.0,3.1777777777777776,1.16461176446971,0.0,0.0,250.0,1.0,PKG1
1258726,4G,Smartphone,MALE,Colombo,30-40,78,1820.82,4379.0,9.060591697692873,914.8671627044678,145.99619979858397,30.0,196.709817654621,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG5
4859595,4G,Smartphone,MALE,Colombo,40-50,9,1297.02,9258.0,0.0,1105.6909465789795,319.2632186166171,29.0,253.37629885698536,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,360.0,2.0,PKG1
1737610,2G,Feature phone,MALE,Monaragala,>70,4,604.84,0.0,0.0,0.0008811950683593,0.0004615783691406,2.0,0.0001876582927894,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,PKG1
4935950,4G,Smartphone,MALE,Colombo,20-30,35,4219.91,20568.0,0.0002632141113281,1353.5783710479736,685.6332682927449,30.0,394.0343815979947,0.0,0.0,0.0,0.0,,0.0,65.0,20.916666666666668,0.0,18.0,3.612037037037037,4.186606274120878,0.0,0.0,1190.0,4.0,PKG2
3188245,4G,Smartphone,MALE,Colombo,20-30,74,5436.47,111505.0,598.7509593963623,9706.048245429993,3716.857813517253,30.0,2242.0224518069867,19.0,12.366666666666667,0.0,5.0,3.826666666666666,2.3502137073013656,46.0,24.98333333333333,0.0,5.0,9.233333333333333,5.024932727353837,0.0,0.0,2090.0,4.0,PKG2
2363264,4G,Smartphone,MALE,Colombo,40-50,17,998.13,3436.0,0.0,955.0894231796264,229.12408154805505,15.0,252.25204324325483,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG1
1333576,4G,Smartphone,MALE,Galle,>70,190,551.28,157.0,0.0,56.85074234008789,15.761844730377195,10.0,15.351220109462178,0.0,0.0,0.0,0.0,,0.0,14.0,10.733333333333333,0.0,2.0,7.458333333333333,2.901611940258699,0.0,1.0,200.0,1.0,PKG3
3357658,4G,Smartphone,MALE,Gampaha,20-30,60,2619.26,22547.0,195.6690998077393,1576.7677145004272,751.5838050524394,30.0,370.9148762523562,4.0,2.566666666666667,0.0,2.0,2.275,0.582246113253208,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,100.0,1.0,PKG6
4773183,4G,Tablet,FEMALE,Jaffna,30-40,202,3474.33,42998.0,158.3933067321777,2283.108865737915,1433.2885453542074,30.0,616.3289702600588,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,160.0,1.0,PKG2
3818410,4G,Smartphone,MALE,Colombo,30-40,12,960.38,8594.0,0.0,1010.637068748474,318.33260137063485,27.0,296.5101691418275,0.0,0.0,0.0,0.0,,0.0,45.0,13.95,0.0,14.0,3.2404761904761905,3.056366802791448,0.0,0.0,0.0,1.0,PKG2
6611888,4G,Smartphone,FEMALE,Gampaha,30-40,88,1973.92,6878.0,1.9762697219848635,1805.429433822632,229.2735153198242,30.0,372.66123133588826,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG5
5417181,4G,Smartphone,MALE,Colombo,30-40,124,1655.44,40516.0,445.6203193664551,2454.9102506637573,1350.5483499526977,30.0,435.9428109403611,0.0,0.0,0.0,0.0,,0.0,127.0,19.85,0.0,23.0,5.536231884057971,4.799302178947803,0.0,2.0,700.0,3.0,PKG2
1935019,4G,Smartphone,FEMALE,Matale,40-50,6,2492.8,47004.0,100.14754390716551,3586.637251853943,1566.812594127655,30.0,832.5728345873845,0.0,0.0,0.0,0.0,,0.0,215.0,109.86666666666666,0.0,9.0,23.892592592592592,21.06341407549983,0.0,0.0,260.0,2.0,PKG6
5461047,4G,Smartphone,MALE,Colombo,30-40,8,681.54,168.0,0.0,168.6735610961914,11.257633845011393,15.0,30.794250956386264,0.0,0.0,0.0,0.0,,0.0,0.0,0.1666666666666666,0.0,1.0,0.1666666666666666,0.0304290309725092,0.0,0.0,250.0,1.0,PKG1
8068882,4G,Smartphone,MALE,Kalutara,50-60,117,3338.0,3609.0,0.0,447.9965257644653,133.66699748569064,27.0,123.65248312948344,2.0,2.5166666666666666,0.0,1.0,2.5166666666666666,0.4594783676848893,92.0,15.433333333333334,0.0,23.0,4.018840579710145,3.836919195713101,2.0,0.0,210.0,3.0,PKG3
7093386,4G,Smartphone,MALE,Colombo,30-40,6,870.4,0.0,0.0,0.0006494522094726,0.0003262928553989,7.0,0.000177455558461,0.0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,0.0,1.0,0.4666666666666667,0.0852012867230258,0.0,0.0,,,PKG1
3497927,4G,Smartphone,MALE,Gampaha,50-60,7,1435.9,468.0,0.0,318.1724662780762,156.23638121287027,3.0,60.95631009149325,0.0,0.0,0.0,0.0,,0.0,74.0,24.316666666666663,0.0,14.0,5.338095238095238,5.413260172580001,0.0,0.0,110.0,1.0,PKG1
7566191,4G,Smartphone,FEMALE,Colombo,20-30,88,1103.79,14427.0,10.58775520324707,1000.384599685669,480.9096387863159,30.0,197.6301509710668,173.0,31.633333333333333,0.0,9.0,19.23703703703704,10.256789110671615,120.0,16.5,0.0,20.0,6.005,4.435366831188043,0.0,0.0,360.0,2.0,PKG1
4056805,4G,Smartphone,FEMALE,Colombo,40-50,13,4038.73,29522.0,0.0,1849.4010620117188,1093.4223666014495,27.0,460.9435978535629,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,250.0,1.0,PKG8
2178692,4G,Smartphone,MALE,Colombo,60-70,121,808.46,261.0,0.0,148.92198848724365,11.864877614107998,22.0,30.526878401688027,0.0,0.0,0.0,0.0,,0.0,109.0,18.183333333333334,0.0,22.0,4.986363636363636,4.675973068563487,0.0,0.0,,,PKG1
9191756,4G,Smartphone,MALE,Kalutara,40-50,44,790.87,2985.0,7.385992050170898,1358.92862033844,99.51572335561116,30.0,262.9801284226006,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG1
6579918,4G,Smartphone,FEMALE,Galle,30-40,155,552.47,285.0,4.624765396118164,26.596301078796387,9.523099867502848,30.0,5.278418697342487,0.0,0.0,0.0,0.0,,0.0,25.0,23.6,0.0,5.0,5.126666666666667,4.30276337592726,0.0,0.0,,,PKG1
8560642,4G,Smartphone,MALE,Gampaha,40-50,145,2468.88,10550.0,105.29484272003174,1012.96723651886,351.6923905054728,30.0,211.7943606309088,70.0,51.63333333333333,0.0,2.0,35.49166666666667,9.95241983641443,3.0,3.783333333333333,0.0,1.0,3.783333333333333,0.6907390030759595,0.0,0.0,,,PKG5
2915105,4G,Smartphone,FEMALE,Gampaha,40-50,12,1539.41,14154.0,11.008620262145996,1571.920165061951,471.8038423856099,30.0,419.0630182853539,0.0,0.0,0.0,0.0,,0.0,135.0,19.78333333333333,0.0,25.0,5.406,5.291459449286962,0.0,0.0,100.0,1.0,PKG2
